unit_id,waveform_PT_ratio,waveform_amplitude,amplitude_cutoff,cluster_id,cumulative_drift,d_prime,firing_rate,isi_violations,isolation_distance,L_ratio,local_index,max_drift,nn_hit_rate,nn_miss_rate,peak_channel_id,presence_ratio,waveform_recovery_slope,waveform_repolarization_slope,silhouette_score,snr,waveform_spread,waveform_velocity_above,waveform_velocity_below,waveform_duration,filtering,probe_channel_number,probe_horizontal_position,probe_id,probe_vertical_position,structure_acronym,ecephys_structure_id,ecephys_structure_acronym,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,probe_description,location,probe_sampling_rate,probe_lfp_sampling_rate,probe_has_lfp_data,ecephys_session_id
950912249,1.2399649712648,74.3726099999999,0.0435017159152814,227,221.88,2.48352824378698,14.5895118150735,0.0610070726779269,71.6789517754003,0.00266495622027695,226,37.98,0.972,0.00320827604268971,850264698,0.99,,0.0393767837797877,0.119189634898014,2.04293101918034,90.0,0.343383584589615,0.274706867671692,1.49715242881072,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,276,43,810755797,2780,VISam,394.0,VISam,7385.0,900.0,7623.0,probeA,See electrode locations,29999.9548460456,1249.998118585235,True,715093703
950912283,0.737701671619939,142.18503,0.000289422635129816,230,188.21,3.85904741392353,9.82230667753658,0.00181275148315936,68.0299143872333,0.00314225549715302,229,50.36,0.982666666666667,0.000128899200824955,850264702,0.99,-0.0796784179851691,0.372226383563866,0.155418201914767,3.67340386910524,70.0,0.274706867671692,0.412060301507537,0.549413735343384,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,278,59,810755797,2800,VISam,394.0,VISam,7380.0,881.0,7625.0,probeA,See electrode locations,29999.9548460456,1249.998118585235,True,715093703
950912293,0.358403714151834,144.066195,6.07339159297228e-05,231,141.69,4.99750692772483,11.8144844576246,0.0065780171512808,62.3457911175922,0.00807853979595121,230,45.2,0.986666666666667,0.00127694350801921,850264708,0.99,-0.069782826136483,0.384957214844886,0.169039780381754,3.99855296559193,90.0,0.412060301507538,0.333572625029911,0.563149078726968,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,281,11,810755797,2820,VISam,394.0,VISam,7370.0,843.0,7629.0,probeA,See electrode locations,29999.9548460456,1249.998118585235,True,715093703
950912361,0.337577737930725,70.9950150000001,0.0967415256733268,237,253.88,2.80310033672268,4.19351206326171,0.298353206766242,37.0801785280546,0.0410975103785285,236,36.26,0.347682119205298,0.0225819756650856,850264710,0.99,-0.0273949851609754,0.183786077921115,0.0247362570181504,2.58134245245544,110.0,1.03996171332855,0.510169897104571,0.563149078726968,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,282,59,810755797,2840,VISam,394.0,VISam,7368.0,834.0,7630.0,probeA,See electrode locations,29999.9548460456,1249.998118585235,True,715093703
950912326,0.3538065123692,93.51381,0.0025588688971235,234,151.0,3.65687868914299,7.66763307547513,0.0550318779037406,49.7093426309642,0.0275413511782288,233,39.57,0.747333333333333,0.025186749579569,850264710,0.99,-0.0458222577431813,0.231183293332569,0.209167527646148,3.27914396175373,120.0,1.07920555156736,0.412060301507538,0.590619765494137,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,282,59,810755797,2840,VISam,394.0,VISam,7368.0,834.0,7630.0,probeA,See electrode locations,29999.9548460456,1249.998118585235,True,715093703
950912396,0.583931262318072,122.9709,0.000202105395118332,240,177.65,5.44116116259364,2.96598619490089,0.0298207290792115,64.6015317334018,0.00252827588553286,239,33.6,0.967342342342342,0.000618301731244847,850264716,0.99,-0.0588371291285603,0.354135168718782,0.22422687631152,4.01532708934446,80.0,0.62790141182101,0.343383584589615,0.700502512562814,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,285,11,810755797,2860,VISam,394.0,VISam,7361.0,805.0,7633.0,probeA,See electrode locations,29999.9548460456,1249.998118585235,True,715093703
950912384,0.804877590138711,66.0814049999999,0.0385064511115051,239,208.5,3.12976451834527,8.13843934789785,0.22114025291932,46.7531051662627,0.0483054896108094,238,32.06,0.800666666666667,0.0147058823529412,850264716,0.99,-0.0271498468987812,0.157638962658214,0.0597478347187672,2.12963994638842,90.0,0.892797319932999,0.549413735343384,0.576884422110553,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,285,11,810755797,2860,VISam,394.0,VISam,7361.0,805.0,7633.0,probeA,See electrode locations,29999.9548460456,1249.998118585235,True,715093703
950912448,2.54514816114602,56.781855,0.0816388603632324,245,187.18,2.78853906232019,5.55017136660071,0.302323617591979,48.1457185607147,0.0273326701624283,244,22.1,0.808,0.00715873554123808,850264720,0.99,-0.00405023844434617,0.0221449029132156,0.112138010131876,1.5918752563971,110.0,1.17731514716439,-0.490547977985164,1.19497487437186,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,287,27,810755797,2880,VISam,394.0,VISam,7356.0,786.0,7635.0,probeA,See electrode locations,29999.9548460456,1249.998118585235,True,715093703
950912427,0.301932875203878,70.1826450000001,0.0199407896919818,243,157.44,2.87176125758107,4.85714360038085,0.331738900866792,42.3531531959267,0.0474077212925553,242,31.66,0.705128205128205,0.00986151909357952,850264718,0.99,-0.0219580306080371,0.200799682616878,0.1048369489321,2.71560023389753,100.0,1.03015075376884,-0.686767169179229,0.714237855946399,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,286,59,810755797,2880,VISam,394.0,VISam,7358.0,795.0,7634.0,probeA,See electrode locations,29999.9548460456,1249.998118585235,True,715093703
950912417,0.322457453739418,76.983855,0.000515664767778957,242,161.0,3.83068912672749,4.00978563138218,0.0489480564207117,50.4586888722678,0.0151173337908078,241,32.45,0.86046511627907,0.00627622317001283,850264718,0.99,-0.0293977141090903,0.196443853857473,0.0724378937630236,3.0871911651045,110.0,1.13807130892558,0.196219191194066,0.755443886097152,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,286,59,810755797,2880,VISam,394.0,VISam,7358.0,795.0,7634.0,probeA,See electrode locations,29999.9548460456,1249.998118585235,True,715093703
950912406,0.312658643421405,67.2980100000001,0.0496190600198277,241,182.49,2.80123199745533,3.71174053077761,0.285622586936892,36.6174137757753,0.0723743431709646,240,37.8,0.682495344506518,0.00639563022885985,850264718,0.99,-0.0306843744408217,0.182391162587694,0.0882957481996479,2.49840721084446,80.0,0.480737018425461,0.343383584589615,0.727973199329983,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,286,59,810755797,2880,VISam,394.0,VISam,7358.0,795.0,7634.0,probeA,See electrode locations,29999.9548460456,1249.998118585235,True,715093703
950912473,0.0661486795098581,79.8103799999999,0.000251381244660649,247,203.17,5.64436949240574,1.53525306029618,0.0927502989749223,65.0235619398571,0.00522425369683363,246,30.15,0.92972972972973,0.00117687781239183,850264730,0.99,-0.0486408879546081,0.218293435922528,0.0660820873311119,2.56714190028736,100.0,0.412060301507538,0.206030150753769,0.714237855946399,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,292,43,810755797,2940,VISam,394.0,VISam,7342.0,728.0,7640.0,probeA,See electrode locations,29999.9548460456,1249.998118585235,True,715093703
