unit_id,waveform_PT_ratio,waveform_amplitude,amplitude_cutoff,cluster_id,cumulative_drift,d_prime,firing_rate,isi_violations,isolation_distance,L_ratio,local_index,max_drift,nn_hit_rate,nn_miss_rate,peak_channel_id,presence_ratio,waveform_recovery_slope,waveform_repolarization_slope,silhouette_score,snr,waveform_spread,waveform_velocity_above,waveform_velocity_below,waveform_duration,filtering,probe_channel_number,probe_horizontal_position,probe_id,probe_vertical_position,structure_acronym,ecephys_structure_id,ecephys_structure_acronym,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,probe_description,location,probe_sampling_rate,probe_lfp_sampling_rate,probe_has_lfp_data,ecephys_session_id
950918280,0.623506421201172,77.61585,0.00940856514755235,355,101.06,,9.49055537261792,0.092559174609817,,,352,45.97,,0.0,850263270,0.99,-0.0164153807448415,0.129826160923296,0.0100760453010982,1.32311288120174,50.0,-0.343383584589615,-0.68676716917923,0.934003350083752,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,267,27,810755799,2680,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918261,0.331768615512518,73.00098,0.0153337074725927,354,131.32,1.05244985902398,3.59915678150796,0.344291113579317,21.9447322870445,0.358354256803344,351,49.52,0.233333333333333,0.00914033299354401,850263270,0.99,-0.001435520952573,0.198987448067184,-0.00185350466817651,1.63866953455455,60.0,0.0,0.343383584589615,0.796649916247906,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,267,27,810755799,2680,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918246,0.496378051158939,100.28733,0.0193913005469952,353,104.48,1.95001474544917,4.30015837493663,0.0761651130979843,25.4433061250328,0.266425548160596,350,43.64,0.25,0.00721677559912854,850263270,0.99,-0.046986806029733,0.334186423205253,0.0637618124160814,2.54349469151849,60.0,0.0,0.068676716917923,0.714237855946399,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,267,27,810755799,2680,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918191,0.0313219997709631,126.44346,0.0644489627977893,350,136.33,0.81172916971134,1.38123199610506,0.451140600094767,18.9228173229143,0.348272668780633,347,27.42,0.0138888888888889,0.00627853881278539,850263268,0.99,-0.0141860154979618,0.392024109859946,-0.034263419858505,2.36556621055291,30.0,0.0,,0.631825795644891,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,266,59,810755799,2680,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918175,0.253846207814397,147.53076,0.0099914666756145,349,62.93,0.857892223207815,8.01225198254492,0.0201107021453129,27.1293227186979,0.256545415069844,346,50.45,0.08792965627498,0.0484190754461025,850263268,0.99,-0.025841953072808,0.422355996495983,0.019923361577755,2.39187834727484,40.0,0.343383584589614,-0.686767169179227,0.65929648241206,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,266,59,810755799,2680,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918344,2.0722033402865,132.22833,0.000474899172181297,359,85.75,,4.03597805436367,0.00240173396723276,,,356,53.9,,0.0,850263274,0.99,-0.00818713971155936,0.0409802479890304,0.10574961420768,1.67374073456475,50.0,1.37353433835846,0.0,1.23618090452261,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,269,11,810755799,2700,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918310,2.71118455681141,56.9946,0.0810438961143217,357,989.23,,10.6021794003153,0.0139222455415694,,,354,64.91,,0.0,850263274,0.99,-0.00811753577611972,-0.0644818498593564,0.0757514920173643,1.34984090290895,30.0,-13.7353433835846,13.0485762144054,0.727973199329983,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,269,11,810755799,2700,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918381,1.00008035353659,99.42426,0.00174688608240815,361,85.73,,6.73059644863922,0.00777244930060561,,,358,43.34,,0.0,850263278,0.99,-0.00414529064121913,0.0650803136292695,0.0717802883954262,2.53975064709503,50.0,1.37353433835846,0.274706867671692,1.22244556113903,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,271,27,810755799,2720,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918362,0.215701861139261,113.81799,0.0114768626462494,360,142.5,,3.49791027382097,0.0511593649678783,,,357,31.79,,0.0,850263276,0.99,-0.0416896327493266,0.27495453142142,0.0430417787472212,2.78362717557995,50.0,0.686767169179229,0.68676716917923,0.700502512562814,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,270,59,810755799,2720,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918294,0.188709452565013,88.88256,0.0113954664525364,356,168.17,,3.40887597376221,0.107733326511193,,,353,50.35,,0.0,850263276,0.98,-0.0616007019841968,0.205719560139505,0.0747523151068453,2.14339276571868,40.0,,-0.0686767169179227,0.68676716917923,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,270,59,810755799,2720,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918422,0.537151359129453,95.06094,0.0754660002600318,363,127.75,,6.27717909875028,0.0992872432364972,,,360,51.04,,0.0,850263282,0.99,-0.028619875747671,0.301566215227806,0.0438629887987557,2.04925381841016,60.0,0.824120603015075,-1.03015075376884,0.604355108877722,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,273,11,810755799,2740,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918491,0.635260942287797,106.16463,0.0185056718376571,366,156.39,,5.38506167483205,0.182127236421616,,,363,56.4,,0.0,850263284,0.99,-0.0620768900695798,0.281308894711347,0.0245469979740131,2.48104125945393,50.0,0.206030150753769,0.686767169179227,0.673031825795645,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,274,59,810755799,2760,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918695,0.412202425796103,188.83605,2.23223084629617e-05,376,69.56,,1.21005233362397,0.0,,,373,22.61,,0.0,850263290,0.98,-0.141503550068226,0.582114903897079,0.120779139915755,4.49000169212981,50.0,1.03015075376884,0.343383584589615,0.576884422110553,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,277,11,810755799,2780,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918802,0.693100037641367,119.66838,0.0215658984339433,382,172.54,5.12259595037825,5.92062438714332,0.107141742709141,46.4108449699325,0.0221535269013281,379,38.64,0.945054945054945,0.000616839724478256,850263288,0.99,-0.142789034618381,0.513029739884233,0.051970118723773,2.67832523188045,110.0,-0.0654063970646884,-0.274706867671692,0.206030150753769,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,276,43,810755799,2780,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918570,0.704244897602831,82.6293,0.0254294457068033,370,151.16,1.79830424995112,5.53160816637074,0.161098026178091,27.8550545678593,0.215722687275624,367,46.67,0.191977077363897,0.0185127620626533,850263288,0.99,-0.0499878791119773,0.209599096048843,0.0922408035064928,1.84003096552944,70.0,0.68676716917923,0.48073701842546,0.618090452261306,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,276,43,810755799,2780,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918745,0.347239191397572,91.7377500000001,0.00769342776421464,379,163.07,,4.78760290163584,0.10923610931374,,,376,52.01,,0.0,850263294,0.99,-0.0362381143153553,0.239636241339831,0.0501709483792008,2.22318272673798,60.0,1.03015075376885,-0.755443886097153,0.83785594639866,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,279,27,810755799,2800,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918846,0.772765103116771,109.45233,0.00151311239872009,384,119.32,1.3179407825546,5.97375270921824,0.0131555575112048,26.2840928494378,0.233333084428188,381,41.08,0.359084406294707,0.0101020442988294,850263298,0.99,-0.0567217917897825,0.168051236158726,0.074552070346511,1.97826752333439,40.0,5.49413735343384,0.343383584589614,0.727973199329983,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,281,11,810755799,2820,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918902,0.231808058584961,81.5099999999999,0.00787832438883921,387,155.83,,4.46016960821926,0.202571011253603,,,384,48.56,,0.0,850263300,0.99,-0.0584621289913478,0.217065234290121,0.0648563658673279,1.84941329557515,80.0,0.480737018425461,0.343383584589614,0.645561139028476,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,282,59,810755799,2840,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918821,0.277114153977748,178.87662,0.000687117806780267,383,94.46,5.16261647134811,1.70386390874473,0.0,64.3907383161802,0.000341865423388872,380,41.33,0.957264957264957,0.00010078613182826,850263300,0.99,-0.0920576626252662,0.502305827181278,0.072708487140643,3.01255013791781,60.0,1.03015075376885,0.343383584589614,0.673031825795645,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,282,59,810755799,2840,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918936,0.47665395964593,143.59917,0.0886578665944226,389,220.57,,8.35273250633353,0.0779435434565677,,,386,20.05,,0.0,850263306,0.99,-0.0627943793787654,0.609349030729209,0.126510818484617,2.34193070994599,30.0,0.343383584589615,,0.32964824120603,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,285,11,810755799,2860,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918919,1.09428844904048,105.03675,0.0963643315633417,388,359.53,,1.57339160502439,0.237050073468039,,,385,40.64,,0.0,850263304,0.99,-0.0889486655852249,0.0362526629506537,0.0397705231154568,1.75261057809314,80.0,0.843742522134482,-1.37353433835846,1.35979899497487,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,284,43,810755799,2860,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950918955,0.45128265969847,407.67402,4.8337607383589e-05,390,94.77,4.94770889503913,22.8341144408621,0.0,59.2424699264423,0.0100143111894074,387,54.62,0.986,0.000303969846191258,850263310,0.99,-0.190003996913268,1.00378195668894,0.102029295467834,4.2794805315834,60.0,1.03015075376885,0.274706867671691,0.673031825795645,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,287,27,810755799,2880,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950919054,0.287721316617173,195.35607,0.0264637646920287,397,116.73,4.19303980841745,6.70220567534968,0.0487724999587859,50.1600687591275,0.0133825090989168,393,51.07,0.722832722832723,0.0101778554538912,850263316,0.99,-0.0768163778136183,0.460341198913384,0.0248892007529785,2.91363001548701,70.0,0.863364441253888,0.137353433835846,0.631825795644891,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,290,59,810755799,2920,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950919040,0.183246100263913,134.2224,0.0105387628307555,396,164.73,,7.32074877282709,0.0518286425620454,,,392,58.24,,0.0,850263316,0.99,-0.0652128785140241,0.376590367936799,0.104032222183322,2.09592297720994,80.0,1.30485762144054,0.0686767169179227,0.604355108877722,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,290,59,810755799,2920,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
950919022,0.328513497014878,189.10593,0.0702267306821916,395,230.78,,5.08560164333311,0.0695817979745291,,,391,36.92,,0.0,850263316,0.99,-0.103829321243729,0.449817200289773,0.209353574562744,2.8912298072038,80.0,0.480737018425461,0.755443886097153,0.645561139028476,AP band: 500 Hz high-pass; LFP band: 1000 Hz low-pass,290,59,810755799,2920,VISpm,533.0,VISpm,,,,probeB,See electrode locations,29999.9063177956,1249.996096574815,True,715093703
